"imdb_id"	"synopsis_source"
"tt0247196"	"imdb"
"tt0058450"	"wikipedia"
"tt0319524"	"wikipedia"
"tt0060955"	"imdb"
"tt2106476"	"imdb"
"tt0926129"	"imdb"
"tt0090605"	"imdb"
"tt0107664"	"imdb"
"tt0068833"	"imdb"
"tt0259484"	"imdb"
"tt1125849"	"imdb"
"tt0891592"	"imdb"
"tt0053219"	"imdb"
"tt0077714"	"wikipedia"
"tt1500491"	"wikipedia"
"tt1152836"	"imdb"
"tt0097095"	"imdb"
"tt0070047"	"imdb"
"tt0416496"	"imdb"
"tt1754648"	"imdb"
"tt0985699"	"imdb"
"tt1860213"	"imdb"
"tt0045152"	"wikipedia"
"tt0142201"	"imdb"
"tt0476964"	"wikipedia"
"tt0492956"	"wikipedia"
"tt2802136"	"wikipedia"
"tt1155056"	"imdb"
"tt0258463"	"wikipedia"
"tt0044685"	"wikipedia"
"tt0079470"	"wikipedia"
"tt0089913"	"imdb"
"tt0051755"	"imdb"
"tt0064437"	"imdb"
"tt0758781"	"imdb"
"tt0061671"	"imdb"
"tt1263670"	"imdb"
"tt0134084"	"imdb"
"tt0277828"	"wikipedia"
"tt0055058"	"imdb"
"tt0082951"	"imdb"
"tt0094812"	"wikipedia"
"tt0039302"	"imdb"
"tt0095238"	"imdb"
"tt3850590"	"imdb"
"tt2404425"	"imdb"
"tt0067950"	"imdb"
"tt3522806"	"imdb"
"tt0059415"	"wikipedia"
"tt0307479"	"imdb"
"tt1531663"	"wikipedia"
"tt0110912"	"imdb"
"tt0053291"	"imdb"
"tt0023969"	"wikipedia"
"tt1276434"	"wikipedia"
"tt0445922"	"imdb"
"tt0109254"	"wikipedia"
"tt0101775"	"wikipedia"
"tt0075995"	"imdb"
"tt1119646"	"imdb"
"tt0306892"	"imdb"
"tt0059297"	"imdb"
"tt0066808"	"wikipedia"
"tt0116378"	"imdb"
"tt0071315"	"imdb"
"tt0892874"	"imdb"
"tt0103874"	"imdb"
"tt0100403"	"imdb"
"tt0926084"	"wikipedia"
"tt1352369"	"imdb"
"tt0110989"	"imdb"
"tt0098627"	"imdb"
"tt0088170"	"imdb"
"tt0051051"	"wikipedia"
"tt0929237"	"imdb"
"tt0099253"	"wikipedia"
"tt1327196"	"imdb"
"tt3097204"	"wikipedia"
"tt0082114"	"imdb"
"tt0105417"	"wikipedia"
"tt0065922"	"wikipedia"
"tt0099487"	"wikipedia"
"tt0040068"	"wikipedia"
"tt0080923"	"imdb"
"tt0064177"	"imdb"
"tt0069536"	"imdb"
"tt2975578"	"imdb"
"tt0367495"	"imdb"
"tt1182350"	"imdb"
"tt2820852"	"imdb"
"tt0974959"	"imdb"
"tt0483726"	"wikipedia"
"tt0120613"	"wikipedia"
"tt0097138"	"imdb"
"tt0452637"	"imdb"
"tt0285742"	"wikipedia"
"tt1027718"	"imdb"
"tt0101757"	"imdb"
"tt1855199"	"imdb"
"tt0087332"	"imdb"
"tt1465522"	"imdb"
"tt0111686"	"imdb"
"tt0075793"	"imdb"
"tt0462482"	"wikipedia"
"tt0037166"	"imdb"
"tt0772193"	"wikipedia"
"tt0091778"	"wikipedia"
"tt1844624"	"imdb"
"tt0281820"	"imdb"
"tt0068457"	"imdb"
"tt0198781"	"wikipedia"
"tt4094724"	"wikipedia"
"tt1496422"	"wikipedia"
"tt0861689"	"imdb"
"tt0100935"	"imdb"
"tt0770214"	"wikipedia"
"tt0118617"	"imdb"
"tt0367882"	"wikipedia"
"tt0083944"	"imdb"
"tt0107286"	"imdb"
"tt0120338"	"imdb"
"tt0079135"	"imdb"
"tt2023587"	"imdb"
"tt1837642"	"imdb"
"tt0326769"	"wikipedia"
"tt0454941"	"imdb"
"tt0039195"	"imdb"
"tt1024943"	"imdb"
"tt0469021"	"wikipedia"
"tt0238463"	"imdb"
"tt0910936"	"imdb"
"tt0033627"	"imdb"
"tt0099422"	"imdb"
"tt0096353"	"imdb"
"tt0120630"	"imdb"
"tt0808146"	"wikipedia"
"tt0033650"	"imdb"
"tt0795421"	"wikipedia"
"tt2581244"	"imdb"
"tt0075968"	"imdb"
"tt0090094"	"imdb"
"tt0111255"	"wikipedia"
"tt0090323"	"imdb"
"tt0795461"	"wikipedia"
"tt1862079"	"wikipedia"
"tt1640548"	"wikipedia"
"tt0024216"	"imdb"
"tt0239948"	"wikipedia"
"tt0066856"	"imdb"
"tt1532503"	"imdb"
"tt0047849"	"wikipedia"
"tt0089791"	"wikipedia"
"tt0057128"	"imdb"
"tt0057546"	"imdb"
"tt0769507"	"imdb"
"tt0343818"	"imdb"
"tt0120789"	"imdb"
"tt0407304"	"imdb"
"tt0067140"	"imdb"
"tt2303077"	"imdb"
"tt0095132"	"imdb"
"tt3399484"	"wikipedia"
"tt0071807"	"imdb"
"tt0088011"	"imdb"
"tt0790636"	"imdb"
"tt0368745"	"wikipedia"
"tt0082010"	"imdb"
"tt1560747"	"wikipedia"
"tt0045063"	"imdb"
"tt0288114"	"imdb"
"tt0133751"	"wikipedia"
"tt0986263"	"imdb"
"tt0080603"	"wikipedia"
"tt0057933"	"imdb"
"tt1230211"	"wikipedia"
"tt1596343"	"wikipedia"
"tt0810900"	"imdb"
"tt2262227"	"imdb"
"tt0088172"	"imdb"
"tt0106489"	"wikipedia"
"tt0111048"	"wikipedia"
"tt0903747"	"imdb"
"tt0332658"	"imdb"
"tt0395495"	"imdb"
"tt0063850"	"imdb"
"tt0117571"	"imdb"
"tt0156843"	"wikipedia"
"tt0159273"	"imdb"
"tt0091877"	"wikipedia"
"tt0042876"	"imdb"
"tt0057280"	"imdb"
"tt0083131"	"wikipedia"
"tt0068646"	"imdb"
"tt0082776"	"imdb"
"tt0319343"	"wikipedia"
"tt0054393"	"imdb"
"tt0340377"	"wikipedia"
"tt0088993"	"imdb"
"tt1075747"	"wikipedia"
"tt0097366"	"imdb"
"tt0404203"	"imdb"
"tt0443701"	"imdb"
"tt0103060"	"wikipedia"
"tt1320304"	"wikipedia"
"tt0074875"	"imdb"
"tt0472160"	"imdb"
"tt0135000"	"imdb"
"tt0045917"	"imdb"
"tt0066214"	"wikipedia"
"tt1772341"	"imdb"
"tt2170299"	"imdb"
"tt0056265"	"imdb"
"tt0288045"	"wikipedia"
"tt0053604"	"wikipedia"
"tt0030341"	"imdb"
"tt0401997"	"wikipedia"
"tt0498353"	"imdb"
"tt0116607"	"imdb"
"tt0462499"	"imdb"
"tt0202470"	"imdb"
"tt0082484"	"imdb"
"tt0110148"	"imdb"
"tt0028212"	"imdb"
"tt0047437"	"wikipedia"
"tt0095740"	"imdb"
"tt2714900"	"imdb"
"tt0094964"	"imdb"
"tt1374989"	"imdb"
"tt0385700"	"imdb"
"tt2230358"	"imdb"
"tt0090768"	"wikipedia"
"tt0105151"	"wikipedia"
"tt0113957"	"imdb"
"tt1596365"	"imdb"
"tt2368553"	"wikipedia"
"tt0290334"	"imdb"
"tt0097858"	"wikipedia"
"tt0217505"	"imdb"
"tt0095497"	"imdb"
"tt0472219"	"imdb"
"tt0405325"	"imdb"
"tt1499658"	"imdb"
"tt0800320"	"wikipedia"
"tt0116365"	"imdb"
"tt0065481"	"wikipedia"
"tt0087921"	"imdb"
"tt0047966"	"imdb"
"tt0038109"	"imdb"
"tt0076360"	"imdb"
"tt0090756"	"imdb"
"tt1091191"	"wikipedia"
"tt0088258"	"imdb"
"tt0112471"	"wikipedia"
"tt1134674"	"imdb"
"tt1398941"	"wikipedia"
"tt0887912"	"imdb"
"tt0154506"	"wikipedia"
"tt0099938"	"imdb"
"tt0448179"	"wikipedia"
"tt0770828"	"imdb"
"tt0112384"	"imdb"
"tt1403177"	"wikipedia"
"tt0050083"	"imdb"
"tt0112508"	"wikipedia"
"tt0375611"	"imdb"
"tt2036376"	"wikipedia"
"tt0312549"	"wikipedia"
"tt0155975"	"wikipedia"
"tt0038360"	"imdb"
"tt0466816"	"wikipedia"
"tt0075900"	"wikipedia"
"tt1116182"	"imdb"
"tt0319970"	"wikipedia"
"tt0810951"	"imdb"
"tt0264395"	"imdb"
"tt0814335"	"imdb"
"tt0758774"	"imdb"
"tt0060196"	"imdb"
"tt0338564"	"imdb"
"tt0086154"	"imdb"
"tt0060481"	"imdb"
"tt2404463"	"wikipedia"
"tt0220514"	"imdb"
"tt1603257"	"imdb"
"tt0361748"	"imdb"
"tt1570728"	"wikipedia"
"tt0109456"	"imdb"
"tt0022835"	"imdb"
"tt1629376"	"imdb"
"tt0351817"	"wikipedia"
"tt0494232"	"imdb"
"tt0104694"	"imdb"
"tt0450278"	"wikipedia"
"tt0497465"	"imdb"
"tt0103873"	"imdb"
"tt0369339"	"wikipedia"
"tt0145660"	"wikipedia"
"tt0077402"	"imdb"
"tt0128996"	"imdb"
"tt0790686"	"imdb"
"tt0113481"	"imdb"
"tt4513674"	"imdb"
"tt0423651"	"imdb"
"tt3631112"	"imdb"
"tt2661044"	"imdb"
"tt0046045"	"imdb"
"tt0082558"	"imdb"
"tt0084434"	"wikipedia"
"tt0107120"	"imdb"
"tt1014759"	"imdb"
"tt0090327"	"wikipedia"
"tt0078975"	"imdb"
"tt1424361"	"imdb"
"tt1764234"	"wikipedia"
"tt1628841"	"imdb"
"tt0095875"	"wikipedia"
"tt0101507"	"imdb"
"tt0091167"	"wikipedia"
"tt0050146"	"imdb"
"tt0484562"	"imdb"
"tt1524137"	"imdb"
"tt0443518"	"imdb"
"tt0360201"	"wikipedia"
"tt0995031"	"wikipedia"
"tt0068168"	"imdb"
"tt0083629"	"wikipedia"
"tt0116692"	"imdb"
"tt0282267"	"imdb"
"tt0108525"	"imdb"
"tt2002718"	"imdb"
"tt0107840"	"wikipedia"
"tt0095889"	"imdb"
"tt0118842"	"imdb"
"tt0454082"	"imdb"
"tt0191133"	"wikipedia"
"tt0098384"	"wikipedia"
"tt0821640"	"imdb"
"tt0212720"	"imdb"
"tt1152398"	"wikipedia"
"tt0430919"	"wikipedia"
"tt0054953"	"imdb"
"tt5127076"	"imdb"
"tt0089374"	"wikipedia"
"tt0048728"	"wikipedia"
"tt0080465"	"imdb"
"tt1485096"	"imdb"
"tt1610996"	"imdb"
"tt1758610"	"imdb"
"tt0492486"	"wikipedia"
"tt0964587"	"wikipedia"
"tt0456630"	"imdb"
"tt0110763"	"imdb"
"tt1038919"	"imdb"
"tt0096895"	"imdb"
"tt0097742"	"imdb"
"tt0021814"	"imdb"
"tt0088814"	"wikipedia"
"tt0106452"	"imdb"
"tt0114069"	"imdb"
"tt0365929"	"imdb"
"tt1379222"	"imdb"
"tt0410377"	"wikipedia"
"tt0137494"	"wikipedia"
"tt0084509"	"imdb"
"tt0118040"	"imdb"
"tt0091954"	"wikipedia"
"tt1210819"	"imdb"
"tt0107207"	"imdb"
"tt0120591"	"imdb"
"tt0062185"	"imdb"
"tt0934584"	"imdb"
"tt0066848"	"imdb"
"tt0241527"	"wikipedia"
"tt1291584"	"imdb"
"tt0443706"	"wikipedia"
"tt0092641"	"wikipedia"
"tt0397101"	"imdb"
"tt2401878"	"imdb"
"tt0035307"	"wikipedia"
"tt0077713"	"imdb"
"tt0083866"	"imdb"
"tt0468565"	"imdb"
"tt0204626"	"imdb"
"tt1922777"	"wikipedia"
"tt0305224"	"imdb"
"tt1654523"	"wikipedia"
"tt0080678"	"wikipedia"
"tt0120744"	"imdb"
"tt0110598"	"wikipedia"
"tt0274546"	"imdb"
"tt0054152"	"imdb"
"tt0137523"	"imdb"
"tt0427152"	"wikipedia"
"tt0978762"	"imdb"
"tt0036342"	"imdb"
"tt3410834"	"imdb"
"tt0033918"	"imdb"
"tt0045261"	"wikipedia"
"tt0303361"	"imdb"
"tt2400283"	"imdb"
"tt1690953"	"imdb"
"tt0062861"	"imdb"
"tt1369706"	"imdb"
"tt0112688"	"imdb"
"tt0116224"	"imdb"
"tt0138704"	"wikipedia"
"tt0475290"	"imdb"
"tt0054988"	"imdb"
"tt0455944"	"imdb"
"tt0145529"	"imdb"
"tt0094315"	"imdb"
"tt0101597"	"wikipedia"
"tt1213644"	"imdb"
"tt0056869"	"imdb"
"tt0083929"	"imdb"
"tt0070003"	"imdb"
"tt0064639"	"imdb"
"tt1836944"	"wikipedia"
"tt0972555"	"imdb"
"tt1630036"	"imdb"
"tt1094162"	"wikipedia"
"tt0399295"	"imdb"
"tt0783233"	"imdb"
"tt1211956"	"imdb"
"tt1401143"	"imdb"
"tt0084370"	"wikipedia"
"tt1280558"	"wikipedia"
"tt0049470"	"wikipedia"
"tt0045631"	"imdb"
"tt0099785"	"imdb"
"tt0075222"	"imdb"
"tt2271565"	"imdb"
"tt0056315"	"imdb"
"tt0120363"	"imdb"
"tt0059742"	"wikipedia"
"tt1686821"	"imdb"
"tt1075417"	"imdb"
"tt1535108"	"imdb"
"tt1100898"	"wikipedia"
"tt0029442"	"imdb"
"tt0061512"	"wikipedia"
"tt0092007"	"imdb"
"tt0181984"	"wikipedia"
"tt3530002"	"imdb"
"tt0371724"	"imdb"
"tt0082259"	"imdb"
"tt1717715"	"imdb"
"tt0081455"	"imdb"
"tt0170016"	"imdb"
"tt0327554"	"imdb"
"tt0080761"	"imdb"
"tt0881934"	"imdb"
"tt0087507"	"imdb"
"tt0445935"	"wikipedia"
"tt0303933"	"wikipedia"
"tt0120184"	"imdb"
"tt0064107"	"imdb"
"tt0249478"	"imdb"
"tt0082497"	"imdb"
"tt0114958"	"imdb"
"tt0070672"	"imdb"
"tt0096511"	"imdb"
"tt0070464"	"imdb"
"tt0101587"	"imdb"
"tt1411250"	"wikipedia"
"tt0374180"	"imdb"
"tt0107507"	"imdb"
"tt0472198"	"imdb"
"tt0061931"	"imdb"
"tt1219289"	"imdb"
"tt2199571"	"imdb"
"tt0082247"	"wikipedia"
"tt0031505"	"imdb"
"tt4651520"	"imdb"
"tt0266543"	"imdb"
"tt0189998"	"imdb"
"tt0249462"	"wikipedia"
"tt0408306"	"imdb"
"tt0822832"	"wikipedia"
"tt1447791"	"imdb"
"tt1007028"	"imdb"
"tt0060934"	"imdb"
"tt0907681"	"imdb"
"tt0080850"	"wikipedia"
"tt0243595"	"imdb"
"tt0040626"	"imdb"
"tt0106697"	"wikipedia"
"tt0180825"	"imdb"
"tt0120783"	"wikipedia"
"tt0089175"	"imdb"
"tt0166396"	"wikipedia"
"tt1661199"	"imdb"
"tt0795368"	"wikipedia"
"tt0094027"	"imdb"
"tt0159693"	"imdb"
"tt0055031"	"wikipedia"
"tt0117887"	"imdb"
"tt0037691"	"wikipedia"
"tt0133240"	"imdb"
"tt0089530"	"imdb"
"tt0058888"	"imdb"
"tt0054345"	"imdb"
"tt1905041"	"wikipedia"
"tt1001491"	"imdb"
"tt0864761"	"imdb"
"tt0066528"	"imdb"
"tt0090564"	"imdb"
"tt0427470"	"wikipedia"
"tt0102511"	"imdb"
"tt0873886"	"wikipedia"
"tt0116421"	"wikipedia"
"tt3045616"	"imdb"
"tt0122718"	"imdb"
"tt1605783"	"wikipedia"
"tt0808185"	"imdb"
"tt0071396"	"wikipedia"
"tt1201607"	"imdb"
"tt0475532"	"imdb"
"tt0086423"	"imdb"
"tt1853739"	"imdb"
"tt0345950"	"imdb"
"tt2368619"	"imdb"
"tt0076150"	"imdb"
"tt0118887"	"imdb"
"tt0059878"	"imdb"
"tt0078111"	"imdb"
"tt1305871"	"imdb"
"tt0062960"	"imdb"
"tt0081793"	"imdb"
"tt2334879"	"imdb"
"tt1144804"	"wikipedia"
"tt0066831"	"wikipedia"
"tt0091217"	"imdb"
"tt0929632"	"imdb"
"tt0050539"	"imdb"
"tt0071877"	"imdb"
"tt0430926"	"imdb"
"tt1645155"	"imdb"
"tt1291580"	"imdb"
"tt2103267"	"imdb"
"tt2997766"	"imdb"
"tt0150661"	"imdb"
"tt0078935"	"imdb"
"tt0263488"	"imdb"
"tt3322312"	"imdb"
"tt0120888"	"wikipedia"
"tt1285016"	"imdb"
"tt0086006"	"imdb"
"tt0094747"	"imdb"
"tt0818110"	"imdb"
"tt0070511"	"imdb"
"tt0210616"	"imdb"
"tt0433383"	"imdb"
"tt0073800"	"imdb"
"tt0333766"	"wikipedia"
"tt0800240"	"wikipedia"
"tt0103639"	"imdb"
"tt1704573"	"imdb"
"tt2883512"	"wikipedia"
"tt0241025"	"wikipedia"
"tt0063121"	"imdb"
"tt0287467"	"wikipedia"
"tt0082467"	"imdb"
"tt0108399"	"imdb"
"tt0356470"	"wikipedia"
"tt0075882"	"imdb"
"tt0073631"	"imdb"
"tt0095403"	"wikipedia"
"tt0311113"	"imdb"
"tt0226771"	"wikipedia"
"tt0486822"	"imdb"
"tt0016643"	"imdb"
"tt0068654"	"imdb"
"tt0059243"	"wikipedia"
"tt0087998"	"imdb"
"tt0076786"	"imdb"
"tt0070909"	"imdb"
"tt0175142"	"imdb"
"tt0099365"	"imdb"
"tt0296572"	"wikipedia"
"tt0104952"	"imdb"
"tt0283530"	"imdb"
"tt1255953"	"imdb"
"tt1509767"	"wikipedia"
"tt0361411"	"imdb"
"tt0050976"	"imdb"
"tt1956620"	"imdb"
"tt0186894"	"wikipedia"
"tt0090927"	"wikipedia"
"tt1364487"	"imdb"
"tt0300556"	"wikipedia"
"tt0061937"	"wikipedia"
"tt0993842"	"wikipedia"
"tt0032138"	"wikipedia"
"tt0112641"	"imdb"
"tt0187738"	"imdb"
"tt1971352"	"wikipedia"
"tt0111558"	"imdb"
"tt0216651"	"imdb"
"tt0094327"	"imdb"
"tt0138992"	"imdb"
"tt2234003"	"imdb"
"tt0095742"	"imdb"
"tt0091042"	"wikipedia"
"tt0087244"	"imdb"
"tt0118308"	"imdb"
"tt0432021"	"imdb"
"tt0055464"	"imdb"
"tt0325980"	"imdb"
"tt1711425"	"imdb"
"tt1838544"	"imdb"
"tt1931435"	"wikipedia"
"tt0398286"	"imdb"
"tt0197521"	"imdb"
"tt3605418"	"imdb"
"tt1462041"	"imdb"
"tt0037017"	"wikipedia"
"tt0120780"	"imdb"
"tt0255628"	"imdb"
"tt3682448"	"imdb"
"tt0079813"	"imdb"
"tt0076734"	"wikipedia"
"tt0068555"	"imdb"
"tt0054768"	"imdb"
"tt0104231"	"imdb"
"tt0102782"	"imdb"
"tt0071935"	"imdb"
"tt0329485"	"imdb"
"tt0077942"	"imdb"
"tt0263757"	"wikipedia"
"tt0025200"	"wikipedia"
"tt1490017"	"imdb"
"tt0413895"	"wikipedia"
"tt0049710"	"imdb"
"tt1087853"	"wikipedia"
"tt0375210"	"imdb"
"tt0114898"	"imdb"
"tt0019254"	"wikipedia"
"tt0478125"	"wikipedia"
"tt0087363"	"imdb"
"tt0842926"	"wikipedia"
"tt0085636"	"imdb"
"tt0204175"	"wikipedia"
"tt0478970"	"imdb"
"tt0042531"	"imdb"
"tt0050292"	"imdb"
"tt0100140"	"wikipedia"
"tt0059017"	"imdb"
"tt0087910"	"wikipedia"
"tt0052602"	"imdb"
"tt0080180"	"imdb"
"tt0365498"	"wikipedia"
"tt0044502"	"wikipedia"
"tt1564367"	"wikipedia"
"tt1018723"	"imdb"
"tt0068200"	"imdb"
"tt2870612"	"imdb"
"tt0089643"	"imdb"
"tt0119177"	"imdb"
"tt0037913"	"imdb"
"tt0083169"	"wikipedia"
"tt0113749"	"imdb"
"tt3247714"	"imdb"
"tt0287846"	"wikipedia"
"tt0052104"	"imdb"
"tt0055471"	"wikipedia"
"tt0905372"	"imdb"
"tt0204824"	"wikipedia"
"tt0093493"	"wikipedia"
"tt0018876"	"wikipedia"
"tt2494362"	"wikipedia"
"tt0042530"	"wikipedia"
"tt0099653"	"imdb"
"tt0275847"	"wikipedia"
"tt0419984"	"imdb"
"tt0396555"	"wikipedia"
"tt1714208"	"imdb"
"tt0133046"	"wikipedia"
"tt0775552"	"wikipedia"
"tt0082846"	"imdb"
"tt0086066"	"imdb"
"tt0371246"	"imdb"
"tt0015648"	"imdb"
"tt0067992"	"imdb"
"tt0102558"	"wikipedia"
"tt0027800"	"imdb"
"tt0087843"	"imdb"
"tt0320691"	"imdb"
"tt0372873"	"imdb"
"tt0078326"	"imdb"
"tt1003052"	"imdb"
"tt1041829"	"imdb"
"tt1987028"	"wikipedia"
"tt0053125"	"imdb"
"tt0981227"	"imdb"
"tt1931533"	"wikipedia"
"tt0137363"	"wikipedia"
"tt0119794"	"imdb"
"tt0024894"	"imdb"
"tt3040964"	"imdb"
"tt2918436"	"imdb"
"tt0049922"	"imdb"
"tt0120891"	"imdb"
"tt0413300"	"imdb"
"tt0091203"	"imdb"
"tt0053221"	"imdb"
"tt1247640"	"imdb"
"tt1195478"	"imdb"
"tt0063823"	"imdb"
"tt0489270"	"wikipedia"
"tt0443680"	"wikipedia"
"tt0821642"	"imdb"
"tt0167427"	"imdb"
"tt0103905"	"wikipedia"
"tt0824330"	"imdb"
"tt0120324"	"imdb"
"tt0348150"	"imdb"
"tt0087054"	"wikipedia"
"tt0976051"	"wikipedia"
"tt0180052"	"wikipedia"
"tt0471041"	"imdb"
"tt1507364"	"wikipedia"
"tt0110002"	"wikipedia"
"tt0105665"	"imdb"
"tt0067549"	"imdb"
"tt0257044"	"wikipedia"
"tt0067341"	"imdb"
"tt2294677"	"imdb"
"tt0070212"	"imdb"
"tt1817771"	"imdb"
"tt0047673"	"wikipedia"
"tt1967545"	"wikipedia"
"tt4520364"	"imdb"
"tt0145893"	"wikipedia"
"tt0424774"	"imdb"
"tt1821549"	"imdb"
"tt0025316"	"imdb"
"tt0061582"	"imdb"
"tt0791071"	"imdb"
"tt3322940"	"imdb"
"tt0400426"	"wikipedia"
"tt0075378"	"imdb"
"tt2261331"	"wikipedia"
"tt0151804"	"imdb"
"tt0120873"	"imdb"
"tt0072951"	"imdb"
"tt0106856"	"imdb"
"tt0395169"	"wikipedia"
"tt0076009"	"wikipedia"
"tt0396269"	"wikipedia"
"tt0480255"	"imdb"
"tt0112896"	"imdb"
"tt0114787"	"imdb"
"tt0399095"	"imdb"
"tt0047050"	"imdb"
"tt1205071"	"imdb"
"tt0330099"	"imdb"
"tt0426459"	"imdb"
"tt1386588"	"imdb"
"tt1045655"	"imdb"
"tt0080365"	"imdb"
"tt0075686"	"wikipedia"
"tt0051899"	"imdb"
"tt0319061"	"imdb"
"tt1226753"	"imdb"
"tt0048947"	"imdb"
"tt1321870"	"imdb"
"tt0096933"	"imdb"
"tt0810922"	"wikipedia"
"tt0108101"	"imdb"
"tt1033575"	"wikipedia"
"tt0087100"	"wikipedia"
"tt0116996"	"imdb"
"tt4897822"	"imdb"
"tt0087015"	"imdb"
"tt0076731"	"imdb"
"tt0091192"	"imdb"
"tt0066892"	"wikipedia"
"tt0086465"	"wikipedia"
"tt0903627"	"imdb"
"tt1091722"	"wikipedia"
"tt0065112"	"imdb"
"tt1781769"	"imdb"
"tt1322302"	"imdb"
"tt0078723"	"imdb"
"tt0057129"	"imdb"
"tt0080661"	"imdb"
"tt1022883"	"wikipedia"
"tt0069341"	"wikipedia"
"tt0082418"	"imdb"
"tt1046997"	"wikipedia"
"tt4671848"	"imdb"
"tt0404112"	"imdb"
"tt0116130"	"wikipedia"
"tt0113305"	"imdb"
"tt2151849"	"wikipedia"
"tt0091829"	"wikipedia"
"tt0470705"	"imdb"
"tt0107302"	"wikipedia"
"tt4263482"	"imdb"
"tt0097647"	"imdb"
"tt1385912"	"imdb"
"tt0086993"	"imdb"
"tt0259153"	"imdb"
"tt2649264"	"imdb"
"tt2112287"	"imdb"
"tt0433362"	"imdb"
"tt0256415"	"wikipedia"
"tt1176251"	"imdb"
"tt0118694"	"wikipedia"
"tt1843230"	"imdb"
"tt0346156"	"imdb"
"tt0085404"	"wikipedia"
"tt0100827"	"wikipedia"
"tt1611224"	"wikipedia"
"tt0409793"	"imdb"
"tt0093828"	"imdb"
"tt0102915"	"imdb"
"tt0119361"	"wikipedia"
"tt0380687"	"wikipedia"
"tt0499448"	"imdb"
"tt0436697"	"imdb"
"tt0074937"	"wikipedia"
"tt0063442"	"imdb"
"tt0120660"	"imdb"
"tt0414852"	"imdb"
"tt1727388"	"imdb"
"tt0117913"	"imdb"
"tt1351685"	"wikipedia"
"tt1093370"	"imdb"
"tt0401711"	"imdb"
"tt0088117"	"imdb"
"tt0109723"	"imdb"
"tt0482599"	"imdb"
"tt1125798"	"imdb"
"tt1397280"	"imdb"
"tt0069239"	"wikipedia"
"tt0067924"	"imdb"
"tt0114214"	"imdb"
"tt0257516"	"wikipedia"
"tt0419887"	"wikipedia"
"tt0089457"	"imdb"
"tt0240119"	"imdb"
"tt0996979"	"wikipedia"
"tt0084805"	"imdb"
"tt0077681"	"imdb"
"tt0168122"	"imdb"
"tt1623288"	"imdb"
"tt0080917"	"wikipedia"
"tt0308383"	"imdb"
"tt0043461"	"imdb"
"tt3181822"	"imdb"
"tt0083192"	"imdb"
"tt1486193"	"imdb"
"tt4034228"	"imdb"
"tt0033723"	"wikipedia"
"tt0762107"	"imdb"
"tt0439771"	"wikipedia"
"tt0424095"	"wikipedia"
"tt0064073"	"imdb"
"tt0066450"	"imdb"
"tt0329101"	"wikipedia"
"tt2043757"	"wikipedia"
"tt0317219"	"imdb"
"tt0102216"	"wikipedia"
"tt0490204"	"wikipedia"
"tt1717229"	"imdb"
"tt1307068"	"imdb"
"tt1182345"	"imdb"
"tt2802144"	"imdb"
"tt0045699"	"imdb"
"tt0814022"	"wikipedia"
"tt0177858"	"imdb"
"tt1065073"	"imdb"
"tt0345551"	"wikipedia"
"tt0119365"	"imdb"
"tt2103281"	"imdb"
"tt1392190"	"imdb"
"tt2105044"	"wikipedia"
"tt0052993"	"imdb"
"tt0058150"	"imdb"
"tt1023114"	"wikipedia"
"tt0107711"	"imdb"
"tt0291337"	"imdb"
"tt1179056"	"wikipedia"
"tt0310775"	"wikipedia"
"tt0413267"	"imdb"
"tt0118799"	"wikipedia"
"tt0176269"	"wikipedia"
"tt0482572"	"imdb"
"tt0103002"	"imdb"
"tt1703199"	"wikipedia"
"tt0077588"	"imdb"
"tt0210070"	"imdb"
"tt0089003"	"wikipedia"
"tt0064160"	"wikipedia"
"tt0450345"	"wikipedia"
"tt0067800"	"imdb"
"tt0048696"	"wikipedia"
"tt0347246"	"imdb"
"tt1132626"	"imdb"
"tt1831806"	"imdb"
"tt0110081"	"imdb"
"tt0085244"	"wikipedia"
"tt2756032"	"imdb"
"tt0313300"	"imdb"
"tt0237534"	"wikipedia"
"tt0382943"	"wikipedia"
"tt1371111"	"imdb"
"tt0361500"	"imdb"
"tt0110329"	"imdb"
"tt1029234"	"imdb"
"tt0387564"	"imdb"
"tt0963178"	"imdb"
"tt0045888"	"imdb"
"tt1790864"	"imdb"
"tt0059037"	"imdb"
"tt0116308"	"imdb"
"tt3460252"	"imdb"
"tt0108002"	"wikipedia"
"tt0089885"	"wikipedia"
"tt2084970"	"imdb"
"tt0103644"	"imdb"
"tt0035612"	"imdb"
"tt0068152"	"imdb"
"tt0145681"	"imdb"
"tt0141560"	"imdb"
"tt1350498"	"wikipedia"
"tt0112585"	"imdb"
"tt0166813"	"imdb"
"tt0092608"	"imdb"
"tt0375679"	"imdb"
"tt0089038"	"imdb"
"tt1390535"	"imdb"
"tt0323808"	"imdb"
"tt0109578"	"imdb"
"tt0997147"	"imdb"
"tt2042568"	"imdb"
"tt0376196"	"imdb"
"tt0059260"	"wikipedia"
"tt0370986"	"imdb"
"tt0242653"	"imdb"
"tt1212452"	"imdb"
"tt0100661"	"imdb"
"tt0071569"	"wikipedia"
"tt0069956"	"imdb"
"tt3203606"	"imdb"
"tt0880578"	"imdb"
"tt0083791"	"imdb"
"tt0837564"	"imdb"
"tt0090644"	"imdb"
"tt1700841"	"imdb"
"tt0089274"	"imdb"
"tt0096808"	"imdb"
"tt2647544"	"imdb"
"tt2885628"	"imdb"
"tt0070849"	"imdb"
"tt0480242"	"imdb"
