"imdb_id"	"title"	"tags"
"tt0109809"	"FleshEater"	"violence, murder"
"tt1321865"	"Carlos"	"avant garde"
"tt0380599"	"Oliver Twist"	"tragedy, murder"
"tt0122690"	"Ronin"	"mystery, neo noir, murder, violence, action, suspenseful"
"tt0179626"	"15 Minutes"	"suspenseful, murder, violence, insanity, humor, satire, romantic, revenge, sadist, home movie"
"tt0071402"	"Death Wish"	"revenge, cult, neo noir, murder, violence"
"tt0410097"	"Hustle & Flow"	"tragedy, violence, murder, romantic"
"tt0032390"	"The Devil Bat"	"revenge, cult, murder"
"tt1130088"	"Is Anybody There?"	"paranormal"
"tt0065794"	"The Grandmother"	"psychedelic, avant garde, violence"
"tt0219854"	"The Kid"	"humor, melodrama"
"tt0068615"	"Frogs"	"cult, revenge, grindhouse film, boring, violence"
"tt0415978"	"Me and You and Everyone We Know"	"psychedelic, humor"
"tt2278388"	"The Grand Budapest Hotel"	"comedy, boring, fantasy, murder, whimsical, violence, flashback, absurd, humor, psychedelic, entertaining"
"tt1229405"	"Junkyard Dog"	"suspenseful"
"tt0079714"	"Phantasm"	"good versus evil, cult, horror, murder"
"tt0263975"	"Selvi Boylum Al Yazmalim"	"romantic"
"tt1720616"	"Friends with Kids"	"romantic, entertaining"
"tt1024715"	"Choke"	"pornographic, comedy, flashback, absurd, psychedelic, romantic, storytelling"
"tt1229822"	"Jane Eyre"	"insanity, cruelty, gothic, flashback"
"tt0060794"	"Operazione paura"	"revenge, gothic"
"tt0758784"	"Starting Out in the Evening"	"romantic"
"tt0092965"	"Empire of the Sun"	"psychedelic, depressing, murder"
"tt0066315"	"Roy Colt & Winchester Jack"	"dark"
"tt0079489"	"Love at First Bite"	"romantic"
"tt0469966"	"Rolling"	"melodrama"
"tt0076759"	"Star Wars"	"fantasy, murder, cult, atmospheric, good versus evil, humor, action"
"tt0113636"	"Leprechaun 3"	"good versus evil, cult, murder"
"tt0417072"	"Arpointeu"	"neo noir, murder, paranormal, violence, flashback, revenge"
"tt0049674"	"Richard III"	"murder"
"tt0469916"	"Hollow Man II"	"murder, flashback"
"tt0316465"	"Radio"	"cruelty"
"tt0054289"	"Il sepolcro dei re"	"murder"
"tt0212830"	"Bruiser"	"revenge, satire, murder"
"tt0102926"	"The Silence of the Lambs"	"dark, suspenseful, gothic, murder, neo noir, psychological, mystery, dramatic, cult, violence, horror, atmospheric, flashback, good versus evil, romantic, revenge"
"tt0465142"	"American Dreamz"	"comedy, satire"
"tt2287677"	"Condado Macabro"	"murder, sadist"
"tt0375735"	"Enduring Love"	"tragedy, violence, haunting, flashback"
"tt0065073"	"Taste the Blood of Dracula"	"gothic, murder, cult, violence, good versus evil, revenge"
"tt0408236"	"Sweeney Todd: The Demon Barber of Fleet Street"	"comedy, dark, gothic, murder, cult, violence, flashback, satire, melodrama, tragedy, romantic"
"tt0387131"	"The Constant Gardener"	"suspenseful, mystery, murder, realism, dramatic, violence, atmospheric, flashback, romantic"
"tt1448755"	"Killer Elite"	"murder, violence, revenge, flashback, action, romantic"
"tt0266489"	"Duplex"	"bleak, cult, comedy"
"tt2140479"	"The Accountant"	"violence, neo noir, plot twist"
"tt3294200"	"The Falling"	"insanity"
"tt2513074"	"Billy Lynn's Long Halftime Walk"	"flashback"
"tt0468492"	"Gwoemul"	"comedy, realism, cult, horror, violence, satire"
"tt1399683"	"Winter's Bone"	"boring, mystery, murder, neo noir, dramatic, violence, romantic, revenge"
"tt1366365"	"The Cold Light of Day"	"violence, murder"
"tt1524095"	"Bhutto"	"violence"
"tt0067328"	"The Last Picture Show"	"romantic"
"tt0055928"	"Dr. No"	"good versus evil, cult, murder"
"tt2125542"	"Liberator"	"violence, murder"
"tt1188729"	"Pandorum"	"gothic, murder, cult, violence, horror, atmospheric, flashback, insanity, action, suspenseful"
"tt3863814"	"Evolution's Achilles' Heels"	"christian film"
"tt0117951"	"Trainspotting"	"dark, comedy, adult comedy, bleak, violence, cult, psychedelic, tragedy, revenge"
"tt1316622"	"Wrecked"	"murder, flashback"
"tt3231054"	"Risen"	"murder"
"tt0110638"	"Nell"	"psychological"
"tt0102975"	"Star Trek VI: The Undiscovered Country"	"cult, mystery, murder"
"tt0062765"	"Bullitt"	"neo noir, realism, murder, cult, violence, suspenseful"
"tt0425061"	"Get Smart"	"murder, stupid, bleak, violence, flashback, humor, entertaining"
"tt0428870"	"Nae meorisokui jiwoogae"	"melodrama"
"tt0082592"	"Just Before Dawn"	"grindhouse film, murder, violence, cult, horror, suspenseful"
"tt2554274"	"Crimson Peak"	"gothic, murder, violence, horror, flashback, romantic"
"tt0095863"	"Phantasm II"	"good versus evil, cult"
"tt0060865"	"Circus of Fear"	"murder"
"tt2294629"	"Frozen"	"cute, fantasy"
"tt1706365"	"Feeding Frenzy"	"violence"
"tt0368709"	"Elizabethtown"	"romantic, comedy, boring, storytelling, flashback"
"tt0102526"	"New Jack City"	"comedy, cruelty, neo noir, murder, cult, sadist, violence, flashback, humor, revenge, blaxploitation"
"tt1210042"	"Brooklyn's Finest"	"neo noir, murder, depressing, suicidal, flashback, revenge, storytelling"
"tt0427582"	"El método"	"romantic, psychological"
"tt0318411"	"The Magdalene Sisters"	"historical, insanity, violence, cruelty, sadist"
"tt0081207"	"My Bodyguard"	"revenge"
"tt0083033"	"Saturday the 14th"	"cult, humor"
"tt0890870"	"Saw IV"	"gothic, murder, violence, flashback, clever, revenge, sadist"
"tt0089489"	"Lifeforce"	"cult, humor, psychedelic, violence, flashback"
"tt0220470"	"Frauen ohne Unschuld"	"pornographic, murder"
"tt3553442"	"Whiskey Tango Foxtrot"	"violence, comedy, murder"
"tt1232783"	"Sorority Row"	"violence, comedy, murder, prank"
"tt0089907"	"The Return of the Living Dead"	"cult, comedy, violence, humor"
"tt1007029"	"The Iron Lady"	"historical, sentimental, flashback"
"tt0105227"	"Red Shoe Diaries"	"cult, romantic"
"tt1823672"	"Chappie"	"comedy, murder, violence, flashback, psychedelic, revenge, sentimental"
"tt0035640"	"The Ape Man"	"murder"
"tt0058700"	"The Last Man on Earth"	"flashback, home movie"
"tt0817230"	"Valentine's Day"	"comedy, entertaining, romantic"
"tt1408101"	"Star Trek Into Darkness"	"boring, murder, violence, revenge, good versus evil, action, romantic, sci-fi"
"tt0082817"	"Nighthawks"	"violence, neo noir, murder"
"tt1082601"	"Fighting"	"violence"
"tt1980185"	"Memory Lane"	"murder"
"tt0477347"	"Night at the Museum"	"whimsical, fantasy, historical, bleak"
"tt0758758"	"Into the Wild"	"psychological, dramatic, violence, atmospheric, flashback, tragedy, inspiring, home movie"
"tt0482571"	"The Prestige"	"dark, mystery, fantasy, murder, suspenseful, psychological, atmospheric, flashback, philosophical, romantic, tragedy, revenge, entertaining, storytelling, sci-fi"
"tt0111507"	"Trois couleurs: Blanc"	"comedy, mystery, cruelty, murder, intrigue, flashback, psychedelic, revenge, sentimental"
"tt0459748"	"Generation P"	"satire, murder"
"tt0033787"	"King of the Zombies"	"comedy"
"tt2025690"	"The Finest Hours"	"tragedy, romantic"
"tt0069281"	"Sleuth"	"mystery, psychological, murder, cult, revenge, suspenseful"
"tt0065979"	"The Liberation of L.B. Jones"	"murder, violence, melodrama, tragedy, revenge, blaxploitation"
"tt0245686"	"Joe Dirt"	"suicidal, humor, romantic, flashback"
"tt0096446"	"Willow"	"fantasy, cult, good versus evil, psychedelic, romantic, revenge, sadist"
"tt0074860"	"Marathon Man"	"suspenseful, murder, violence, horror, flashback, revenge"
"tt0338013"	"Eternal Sunshine of the Spotless Mind"	"comedy, fantasy, psychological, dramatic, cult, alternate reality, thought-provoking, flashback, clever, feel-good, psychedelic, philosophical, brainwashing, romantic, entertaining, sentimental"
"tt1714206"	"The Spectacular Now"	"romantic, realism, storytelling, flashback"
"tt2119532"	"Hacksaw Ridge"	"anti war, violence, romantic, flashback"
"tt0119528"	"Liar Liar"	"comedy, humor, entertaining, adult comedy"
"tt2177771"	"The Monuments Men"	"action"
"tt0053994"	"Kidnapped"	"cult, action, murder"
"tt0373926"	"The Interpreter"	"suspenseful, mystery, murder, violence, intrigue, flashback, action, revenge, storytelling"
"tt2125435"	"Beasts of the Southern Wild"	"psychedelic, magical realism, storytelling, sentimental"
"tt0079367"	"The Jerk"	"absurd, cult, entertaining"
"tt0359013"	"Blade: Trinity"	"good versus evil, violence, comedy, gothic"
"tt2139579"	"America's Dark Secrets Documentary"	"violence"
"tt0401855"	"Underworld: Evolution"	"cult, action, gothic, violence, flashback"
"tt0095963"	"Red Heat"	"revenge, cult, action, comedy, violence"
"tt0041386"	"The Fountainhead"	"philosophical"
"tt0017136"	"Metropolis"	"good versus evil, cult, psychedelic, murder, sci-fi"
"tt1656186"	"Stolen"	"revenge, comedy, murder, violence, flashback"
"tt1981677"	"Pitch Perfect"	"entertaining"
"tt0061573"	"Dinamite Jim"	"violence"
"tt0780504"	"Drive"	"dark, suspenseful, neo noir, murder, boring, violence, atmospheric, feel-good, action, romantic, revenge, entertaining"
"tt0056626"	"Two for the Seesaw"	"melodrama"
"tt0246460"	"Die Another Day"	"suspenseful, murder"
"tt0078346"	"Superman"	"good versus evil, suspenseful, fantasy, entertaining, humor"
"tt0056592"	"To Kill a Mockingbird"	"depressing, murder, dramatic, cute, atmospheric, historical"
"tt0175526"	"Cherry Falls"	"revenge, murder, violence, flashback"
"tt0127723"	"Can't Hardly Wait"	"revenge, cult, flashback"
"tt0135659"	"Storm of the Century"	"paranormal, murder"
"tt0112819"	"Dead Presidents"	"comedy, avant garde, neo noir, murder, anti war, cult, violence, insanity, revenge, blaxploitation"
"tt0217142"	"A Warning to the Curious"	"murder"
"tt0955308"	"Robin Hood"	"realism, revenge, murder, violence, flashback"
"tt0021815"	"Drácula"	"insanity, cult"
"tt0049646"	"The Quatermass Xperiment"	"suspenseful, murder"
"tt0021749"	"City Lights"	"dramatic, comedy, entertaining, romantic, melodrama"
"tt0037644"	"Dillinger"	"revenge, murder, violence, flashback"
"tt0120915"	"Star Wars: Episode I - The Phantom Menace"	"good versus evil, cult, fantasy, action, boring"
"tt0043315"	"Ballot Box Bunny"	"psychedelic"
"tt0082966"	"Quella villa accanto al cimitero"	"cruelty, grindhouse film, murder, cult, violence, horror, flashback, insanity, sadist"
"tt0308152"	"Dead End"	"mystery, comedy, horror, stupid"
"tt1235166"	"Un prophète"	"psychological, realism, murder, violence, flashback, revenge"
"tt0477080"	"Unstoppable"	"suspenseful"
"tt1430132"	"The Wolverine"	"suspenseful, murder, violence, flashback, good versus evil, humor, revenge"
"tt0094997"	"Demonia"	"violence"
"tt0450188"	"La môme"	"sentimental, murder, historical, flashback"
"tt0237934"	"The Wyvern Mystery"	"insanity, revenge, gothic, murder, plot twist"
"tt0091326"	"The Karate Kid Part II"	"dramatic, revenge, inspiring, violence"
"tt0103074"	"Thelma & Louise"	"murder, dramatic, cult, violence, action, tragedy"
"tt0377062"	"Flight of the Phoenix"	"murder"
"tt0906108"	"Why Did I Get Married?"	"cruelty"
"tt0297284"	"Mindhunters"	"entertaining, violence, murder, flashback"
"tt0098546"	"UHF"	"absurd, cult, psychedelic, satire"
"tt0362227"	"The Terminal"	"comedy, boring, dramatic, psychedelic, humor, romantic, entertaining"
"tt1939659"	"Carrie"	"suspenseful, cruelty, murder, violence, psychedelic, revenge"
"tt0481580"	"Autism: The Musical"	"violence, romantic, home movie"
"tt0107614"	"Mrs. Doubtfire"	"comedy, bleak, dramatic, cult, suspenseful, entertaining"
"tt0808506"	"Toki o kakeru shôjo"	"dramatic, psychedelic, cute, atmospheric, romantic"
"tt1646926"	"Open Season 3"	"comedy"
"tt0963194"	"Repo! The Genetic Opera"	"dark, cruelty, gothic, murder, cult, violence, flashback, insanity, sadist"
"tt0053802"	"Et mourir de plaisir"	"psychedelic, haunting"
"tt1650062"	"Super 8"	"murder, home movie"
"tt2872718"	"Nightcrawler"	"dark, mystery, neo noir, murder, violence, satire"
"tt1726669"	"Killer Joe"	"comedy, neo noir, cruelty, murder, violence, storytelling"
"tt0480025"	"This Is England"	"murder, realism, violence, atmospheric, brainwashing, suspenseful, storytelling"
"tt0078934"	"Caniche"	"absurd"
"tt0057443"	"La ragazza che sapeva troppo"	"insanity, murder"
"tt0093011"	"Fatal Beauty"	"violence, murder"
"tt0037365"	"The Thin Man Goes Home"	"murder"
"tt0497972"	"Sex and Death 101"	"pornographic"
"tt0477302"	"Extremely Loud & Incredibly Close"	"tragedy, sentimental, flashback"
"tt0105112"	"Patriot Games"	"suspenseful, mystery, murder, violence, cult, good versus evil, revenge"
"tt0054310"	"Sink the Bismarck!"	"romantic, historical"
"tt0069738"	"The Asphyx"	"insanity, gothic, flashback"
"tt0097289"	"Erik the Viking"	"cult, satire, romantic"
"tt0068408"	"Conquest of the Planet of the Apes"	"violence, suspenseful, alternate history, murder, sci-fi"
"tt0120185"	"Spice World"	"humor"
"tt0905994"	"The Haunting Hour: Don't Think About It"	"horror, gothic, prank"
"tt0337921"	"Cellular"	"mystery, murder, violence, action, claustrophobic, suspenseful"
"tt3531824"	"Nerve"	"revenge, suspenseful, romantic"
"tt0110823"	"Phantasm III: Lord of the Dead"	"good versus evil, paranormal, cult, comedy, violence"
"tt0247638"	"The Princess Diaries"	"romantic, comedy, flashback"
"tt0278731"	"Spider"	"mystery, murder, flashback, insanity, psychedelic, revenge, storytelling"
"tt0000417"	"Le voyage dans la lune"	"psychedelic, satire"
"tt0055830"	"Carnival of Souls"	"cult, psychedelic, atmospheric, gothic, haunting"
"tt0107448"	"Love Bites"	"adult comedy"
"tt1625346"	"Young Adult"	"dramatic, comedy, satire, dark, depressing"
"tt1475582"	"Sherlock"	"murder"
"tt0448124"	"Snow Cake"	"psychedelic, cute"
"tt0124198"	"Very Bad Things"	"violence, comedy, dark, murder"
"tt2543164"	"Arrival"	"flashback"
"tt0070666"	"Serpico"	"dark, neo noir, violence, atmospheric, flashback, romantic"
"tt0166843"	"There's Always Vanilla"	"satire"
"tt0456912"	"Dalkomhan insaeng"	"revenge, violence"
"tt3385516"	"X-Men: Apocalypse"	"suspenseful, murder, paranormal, cult, violence, flashback, good versus evil, psychedelic, tragedy, revenge, alternate history"
"tt0990361"	"La chambre des morts"	"revenge, flashback"
"tt1290135"	"Children of the Corn"	"violence, murder"
"tt0100114"	"Marked for Death"	"comedy, neo noir, murder, cult, violence, humor, revenge"
"tt1220719"	"Yip Man"	"murder, violence, flashback, good versus evil, action, inspiring, sadist"
"tt0077578"	"Foul Play"	"murder"
"tt2140203"	"Ookami kodomo no Ame to Yuki"	"romantic, fantasy"
"tt1626201"	"Red: Werewolf Hunter"	"violence"
"tt0116414"	"Girl 6"	"pornographic"
"tt0086896"	"Angel"	"cult, murder"
"tt2321549"	"The Babadook"	"dark, psychological, mystery, paranormal, allegory, atmospheric, entertaining"
"tt0318462"	"Diarios de motocicleta"	"avant garde, murder, stupid, dramatic, inspiring, romantic"
"tt0337563"	"13 Going on 30"	"romantic, comedy, feel-good, prank"
"tt2180411"	"Into the Woods"	"fantasy"
"tt1853728"	"Django Unchained"	"suspenseful, murder, western, dramatic, sadist, violence, storytelling, flashback, historical fiction, humor, action, romantic, revenge, entertaining, blaxploitation"
"tt0082910"	"Piranha Part Two: The Spawning"	"horror, violence, mystery"
"tt0366627"	"The Jacket"	"romantic, alternate history, murder"
"tt0455407"	"The Crazies"	"mystery, murder, cult, violence, insanity, revenge"
"tt0087078"	"Conan the Destroyer"	"murder, cult, fantasy, alternate history, violence"
"tt0086823"	"V: The Final Battle"	"brainwashing, violence, murder"
"tt1343092"	"The Great Gatsby"	"tragedy"
"tt0079082"	"The Driller Killer"	"cruelty, grindhouse film, murder, cult, horror, violence"
"tt3060952"	"Justice League: War"	"good versus evil"
"tt1111422"	"The Taking of Pelham 123"	"violence, boring, murder"
"tt0096256"	"They Live"	"murder, allegory, cult, violence, clever, good versus evil, psychedelic, humor, satire, action, brainwashing, suspenseful, sci-fi"
"tt1905042"	"Standing Up"	"prank"
"tt0246464"	"Big Trouble"	"cult, comedy, violence, flashback"
"tt0974536"	"Chemical Wedding"	"cult"
"tt2280302"	"Do You Like My Basement"	"comedy"
"tt0395972"	"North Country"	"romantic, flashback"
"tt2190838"	"Stage Fright"	"murder"
"tt1060249"	"Drona"	"good versus evil"
"tt0086960"	"Beverly Hills Cop"	"comedy, murder, violence, cult, humor, action, revenge, entertaining"
"tt0272790"	"Princess of Thieves"	"good versus evil, cult, action, murder"
"tt0388482"	"Transporter 2"	"violence, action, psychedelic, murder"
"tt0113347"	"How to Make an American Quilt"	"romantic, flashback"
"tt0961108"	"Fireflies in the Garden"	"dramatic"
"tt1103153"	"Killers"	"boring, murder, flashback"
"tt1022603"	"(500) Days of Summer"	"boring, depressing, stupid, cult, cute, magical realism, flashback, psychedelic, humor, inspiring, romantic, entertaining, home movie"
"tt0119517"	"Your Friends & Neighbors"	"comedy, cruelty, satire"
"tt0118589"	"Glitter"	"cult, murder, sentimental"
"tt0318081"	"A Sound of Thunder"	"alternate reality, stupid, boring, flashback"
"tt0039331"	"Donald's Dilemma"	"suicidal"
"tt1714203"	"Piranha 3DD"	"violence, absurd, suspenseful, comedy, romantic"
"tt0067309"	"Klute"	"murder, mystery, neo noir, storytelling, sadist"
"tt0083972"	"Friday the 13th Part III"	"cult, horror, grindhouse film, murder, violence"
"tt0114781"	"Under Siege 2: Dark Territory"	"revenge, comedy, action, murder, violence"
"tt0863136"	"Peter & the Wolf"	"revenge"
"tt0256380"	"Shallow Hal"	"brainwashing"
"tt0316356"	"Open Range"	"atmospheric, revenge, murder, violence"
"tt0488658"	"Unaccompanied Minors"	"comedy, flashback"
"tt0088178"	"Stop Making Sense"	"cult"
"tt0120616"	"The Mummy"	"horror, violence, action, boring, stupid"
"tt0119282"	"Hercules"	"good versus evil, romantic"
"tt0099582"	"Flatliners"	"cruelty, alternate reality, haunting, flashback, psychedelic, revenge"
"tt0162677"	"Summer of Sam"	"cult, murder, violence"
"tt0065513"	"La cabina"	"psychedelic"
"tt0056714"	"Zatôichi monogatari"	"cult, violence"
"tt1401152"	"Unknown"	"violence, action, murder, flashback"
"tt1194263"	"Get Low"	"boring, depressing, dramatic, humor, romantic, entertaining, storytelling"
"tt0110907"	"Prêt-à-Porter"	"satire"
"tt0115433"	"101 Dalmatians"	"psychedelic, comedy, cute, entertaining"
